"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2200000;"POMORSKIE";"luty";"karp świeży - za 1kg";"cena";"2014";15,29;"zł";"";
2200000;"POMORSKIE";"luty";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2014";2,76;"zł";"";
2200000;"POMORSKIE";"luty";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,68;"zł";"";
2200000;"POMORSKIE";"luty";"ser twarogowy półtłusty - za 1kg";"cena";"2014";13,20;"zł";"";
2200000;"POMORSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2014";21,70;"zł";"";
2200000;"POMORSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2014";0,00;"zł";"";
2200000;"POMORSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,82;"zł";"";
2200000;"POMORSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2014";0,55;"zł";"";
2200000;"POMORSKIE";"luty";"masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g";"cena";"2014";4,95;"zł";"";
2200000;"POMORSKIE";"luty";"margaryna - za 400 g";"cena";"2014";4,05;"zł";"";
2200000;"POMORSKIE";"luty";"olej rzepakowy produkcji krajowej - za 1l";"cena";"2014";6,74;"zł";"";
2200000;"POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2014";3,16;"zł";"";
2200000;"POMORSKIE";"luty";"pomarańcze - za 1kg";"cena";"2014";4,90;"zł";"";
2200000;"POMORSKIE";"luty";"cytryny - za 1 kg";"cena";"2014";5,68;"zł";"";
2200000;"POMORSKIE";"luty";"marchew - za 1 kg";"cena";"2014";1,83;"zł";"";
2200000;"POMORSKIE";"luty";"cebula - za 1 kg";"cena";"2014";2,34;"zł";"";
2200000;"POMORSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2014";1,52;"zł";"";
2200000;"POMORSKIE";"luty";"cukier biały kryształ - za 1kg";"cena";"2014";2,96;"zł";"";
2200000;"POMORSKIE";"luty";"czekolada mleczna - za 100g";"cena";"2014";3,19;"zł";"";
2200000;"POMORSKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2014";6,83;"zł";"";
2200000;"POMORSKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2014";3,54;"zł";"";
2200000;"POMORSKIE";"luty";"sok jabłkowy - za 1l";"cena";"2014";3,66;"zł";"";
2200000;"POMORSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,93;"zł";"";
2200000;"POMORSKIE";"luty";"papierosy - za 20szt.";"cena";"2014";12,32;"zł";"";
2200000;"POMORSKIE";"luty";"garnitur męski 2-częściowy z elanowełny - za 1kpl.";"cena";"2014";405,69;"zł";"";
2200000;"POMORSKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2014";99,61;"zł";"";
2200000;"POMORSKIE";"luty";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";26,02;"zł";"";
2200000;"POMORSKIE";"luty";"rajstopy damskie gładkie, 15 den";"cena";"2014";6,75;"zł";"";
2200000;"POMORSKIE";"luty";"spodnie (6-11 lat) z tkaniny typu jeans";"cena";"2014";72,30;"zł";"";
2200000;"POMORSKIE";"luty";"oczyszczenie chemiczne garnituru męskiego 2-częściowego - za 1kpl";"cena";"2014";35,90;"zł";"";
2200000;"POMORSKIE";"luty";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";173,50;"zł";"";
2200000;"POMORSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";146,12;"zł";"";
2200000;"POMORSKIE";"luty";"podzelowanie obuwia męskiego - za 1parę";"cena";"2014";49,54;"zł";"";
2200000;"POMORSKIE";"luty";"bateria zlewozmywakowa";"cena";"2014";138,28;"zł";"";
2200000;"POMORSKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,16;"zł";"";
2200000;"POMORSKIE";"luty";"centralne ogrzewanie lokali mieszkalnych - za 1 m2 p u";"cena";"2014";3,86;"zł";"";
2200000;"POMORSKIE";"luty";"węgiel kamienny - za 1t";"cena";"2014";802,20;"zł";"";
2200000;"POMORSKIE";"luty";"ciepła woda - za 1m3";"cena";"2014";20,93;"zł";"";
2200000;"POMORSKIE";"luty";"firanka syntetyczna, szer. 300 cm - za 1 m";"cena";"2014";26,53;"zł";"";
2200000;"POMORSKIE";"luty";"ręcznik frotté z tkaniny bawełnianej, wym. 50x100 cm";"cena";"2014";20,41;"zł";"";
2200000;"POMORSKIE";"luty";"mikser elektryczny";"cena";"2014";159,17;"zł";"";
2200000;"POMORSKIE";"luty";"kuchnia mikrofalowa, poj. 16-20 l";"cena";"2014";322,42;"zł";"";
2200000;"POMORSKIE";"luty";"talerz głęboki porcelanowy o średnicy 22-24 cm, dekorowany";"cena";"2014";15,57;"zł";"";
2200000;"POMORSKIE";"luty";"proszek do prania - za 400g";"cena";"2014";4,51;"zł";"";
2200000;"POMORSKIE";"luty";"wizyta u lekarza specjalisty";"cena";"2014";80,77;"zł";"";
2200000;"POMORSKIE";"luty";"benzyna silnikowa bezołowiowa, 95-oktanowa - za 1l";"cena";"2014";5,27;"zł";"";
2200000;"POMORSKIE";"luty";"olej napędowy - za 1l";"cena";"2014";5,37;"zł";"";
2200000;"POMORSKIE";"luty";"bilet normalny na przejazd autobusem miejskim, jednorazowy";"cena";"2014";2,58;"zł";"";
2200000;"POMORSKIE";"luty";"przejazd taksówką osobową, taryfa dzienna - za 5km";"cena";"2014";17,33;"zł";"";
2200000;"POMORSKIE";"luty";"odtwarzacz DVD";"cena";"2014";185,15;"zł";"";
2200000;"POMORSKIE";"luty";"bilet do kina";"cena";"2014";19,00;"zł";"";
2200000;"POMORSKIE";"luty";"gazeta - dziennik lokalny";"cena";"2014";2,04;"zł";"";
2200000;"POMORSKIE";"luty";"strzyżenie włosów męskich";"cena";"2014";17,92;"zł";"";
2200000;"POMORSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2014";1,91;"zł";"";
2200000;"POMORSKIE";"luty";"pasta do zębów - za 100 ml";"cena";"2014";7,78;"zł";"";
2200000;"POMORSKIE";"luty";"wywóz śmieci segregowanych w budynkach wielorodzinnych - opłata od osoby";"cena";"2014";10,78;"zł";"";
2200000;"POMORSKIE";"luty";"wywóz śmieci niesegregowanych w budynkach wielorodzinnych -opłata od osoby";"cena";"2014";15,78;"zł";"";
2200000;"POMORSKIE";"marzec";"ryż - za 1kg";"cena";"2014";3,83;"zł";"";
2200000;"POMORSKIE";"marzec";"bułka pszenna - za 50g";"cena";"2014";0,44;"zł";"";
2200000;"POMORSKIE";"marzec";"chleb pszenno-żytni - za 0,5kg";"cena";"2014";2,19;"zł";"";
2200000;"POMORSKIE";"marzec";"mąka pszenna - za 1kg";"cena";"2014";2,61;"zł";"";
2200000;"POMORSKIE";"marzec";"kasza jęczmienna - za 0,5kg";"cena";"2014";2,45;"zł";"";
2200000;"POMORSKIE";"marzec";"mięso wołowe z kością (rostbef) - za 1kg";"cena";"2014";29,02;"zł";"";
2200000;"POMORSKIE";"marzec";"mięso wołowe bez kości (z udźca) - za 1 kg";"cena";"2014";38,62;"zł";"";
2200000;"POMORSKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";15,63;"zł";"";
2200000;"POMORSKIE";"marzec";"kurczęta patroszone - za 1kg";"cena";"2014";7,30;"zł";"";
2200000;"POMORSKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";26,28;"zł";"";
2200000;"POMORSKIE";"marzec";"kiełbasa suszona - za 1kg";"cena";"2014";30,94;"zł";"";
2200000;"POMORSKIE";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2014";15,88;"zł";"";
2200000;"POMORSKIE";"marzec";"filety z morszczuka mrożone - za 1kg";"cena";"2014";20,14;"zł";"";
2200000;"POMORSKIE";"marzec";"karp świeży - za 1kg";"cena";"2014";15,11;"zł";"";
2200000;"POMORSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2014";2,78;"zł";"";
2200000;"POMORSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,60;"zł";"";
2200000;"POMORSKIE";"marzec";"ser twarogowy półtłusty - za 1kg";"cena";"2014";13,29;"zł";"";
2200000;"POMORSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2014";21,71;"zł";"";
2200000;"POMORSKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2014";0,00;"zł";"";
2200000;"POMORSKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,82;"zł";"";
2200000;"POMORSKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2014";0,55;"zł";"";
2200000;"POMORSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g";"cena";"2014";4,84;"zł";"";
2200000;"POMORSKIE";"marzec";"margaryna - za 400 g";"cena";"2014";3,94;"zł";"";
2200000;"POMORSKIE";"marzec";"olej rzepakowy produkcji krajowej - za 1l";"cena";"2014";6,77;"zł";"";
2200000;"POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2014";3,16;"zł";"";
2200000;"POMORSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2014";4,79;"zł";"";
2200000;"POMORSKIE";"marzec";"cytryny - za 1 kg";"cena";"2014";5,55;"zł";"";
2200000;"POMORSKIE";"marzec";"marchew - za 1 kg";"cena";"2014";1,82;"zł";"";
2200000;"POMORSKIE";"marzec";"cebula - za 1 kg";"cena";"2014";2,44;"zł";"";
2200000;"POMORSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2014";1,62;"zł";"";
2200000;"POMORSKIE";"marzec";"cukier biały kryształ - za 1kg";"cena";"2014";2,93;"zł";"";
2200000;"POMORSKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2014";3,25;"zł";"";
2200000;"POMORSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2014";6,64;"zł";"";
2200000;"POMORSKIE";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2014";3,47;"zł";"";
2200000;"POMORSKIE";"marzec";"sok jabłkowy - za 1l";"cena";"2014";3,73;"zł";"";
2200000;"POMORSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,85;"zł";"";
2200000;"POMORSKIE";"marzec";"papierosy - za 20szt.";"cena";"2014";12,38;"zł";"";
2200000;"POMORSKIE";"marzec";"garnitur męski 2-częściowy z elanowełny - za 1kpl.";"cena";"2014";415,69;"zł";"";
2200000;"POMORSKIE";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2014";100,68;"zł";"";
2200000;"POMORSKIE";"marzec";"podkoszulek męski bawełniany, krótki rękaw";"cena";"2014";25,56;"zł";"";
2200000;"POMORSKIE";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2014";6,75;"zł";"";
2200000;"POMORSKIE";"marzec";"spodnie (6-11 lat) z tkaniny typu jeans";"cena";"2014";71,34;"zł";"";
2200000;"POMORSKIE";"marzec";"oczyszczenie chemiczne garnituru męskiego 2-częściowego - za 1kpl";"cena";"2014";35,90;"zł";"";
2200000;"POMORSKIE";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";183,61;"zł";"";
2200000;"POMORSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";153,23;"zł";"";
2200000;"POMORSKIE";"marzec";"podzelowanie obuwia męskiego - za 1parę";"cena";"2014";49,54;"zł";"";
2200000;"POMORSKIE";"marzec";"bateria zlewozmywakowa";"cena";"2014";140,21;"zł";"";
2200000;"POMORSKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2014";3,16;"zł";"";
2200000;"POMORSKIE";"marzec";"centralne ogrzewanie lokali mieszkalnych - za 1 m2 p u";"cena";"2014";3,86;"zł";"";
2200000;"POMORSKIE";"marzec";"węgiel kamienny - za 1t";"cena";"2014";798,59;"zł";"";
2200000;"POMORSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2014";21,71;"zł";"";
2200000;"POMORSKIE";"marzec";"firanka syntetyczna, szer. 300 cm - za 1 m";"cena";"2014";27,25;"zł";"";
2200000;"POMORSKIE";"marzec";"ręcznik frotté z tkaniny bawełnianej, wym. 50x100 cm";"cena";"2014";20,33;"zł";"";
2200000;"POMORSKIE";"marzec";"mikser elektryczny";"cena";"2014";156,46;"zł";"";
2200000;"POMORSKIE";"marzec";"kuchnia mikrofalowa, poj. 16-20 l";"cena";"2014";317,55;"zł";"";
2200000;"POMORSKIE";"marzec";"talerz głęboki porcelanowy o średnicy 22-24 cm, dekorowany";"cena";"2014";15,65;"zł";"";
2200000;"POMORSKIE";"marzec";"proszek do prania - za 400g";"cena";"2014";4,52;"zł";"";
2200000;"POMORSKIE";"marzec";"wizyta u lekarza specjalisty";"cena";"2014";80,77;"zł";"";
2200000;"POMORSKIE";"marzec";"benzyna silnikowa bezołowiowa, 95-oktanowa - za 1l";"cena";"2014";5,33;"zł";"";
2200000;"POMORSKIE";"marzec";"olej napędowy - za 1l";"cena";"2014";5,38;"zł";"";
2200000;"POMORSKIE";"marzec";"bilet normalny na przejazd autobusem miejskim, jednorazowy";"cena";"2014";2,58;"zł";"";
2200000;"POMORSKIE";"marzec";"przejazd taksówką osobową, taryfa dzienna - za 5km";"cena";"2014";17,33;"zł";"";
2200000;"POMORSKIE";"marzec";"odtwarzacz DVD";"cena";"2014";185,15;"zł";"";
2200000;"POMORSKIE";"marzec";"bilet do kina";"cena";"2014";18,67;"zł";"";
2200000;"POMORSKIE";"marzec";"gazeta - dziennik lokalny";"cena";"2014";2,04;"zł";"";
2200000;"POMORSKIE";"marzec";"strzyżenie włosów męskich";"cena";"2014";17,92;"zł";"";
2200000;"POMORSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2014";1,93;"zł";"";
2200000;"POMORSKIE";"marzec";"pasta do zębów - za 100 ml";"cena";"2014";7,87;"zł";"";
2200000;"POMORSKIE";"marzec";"wywóz śmieci segregowanych w budynkach wielorodzinnych - opłata od osoby";"cena";"2014";10,78;"zł";"";
2200000;"POMORSKIE";"marzec";"wywóz śmieci niesegregowanych w budynkach wielorodzinnych -opłata od osoby";"cena";"2014";15,78;"zł";"";
2200000;"POMORSKIE";"kwiecień";"ryż - za 1kg";"cena";"2014";3,86;"zł";"";
2200000;"POMORSKIE";"kwiecień";"bułka pszenna - za 50g";"cena";"2014";0,44;"zł";"";
2200000;"POMORSKIE";"kwiecień";"chleb pszenno-żytni - za 0,5kg";"cena";"2014";2,19;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mąka pszenna - za 1kg";"cena";"2014";2,28;"zł";"";
2200000;"POMORSKIE";"kwiecień";"kasza jęczmienna - za 0,5kg";"cena";"2014";2,44;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mięso wołowe z kością (rostbef) - za 1kg";"cena";"2014";28,71;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mięso wołowe bez kości (z udźca) - za 1 kg";"cena";"2014";39,58;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";15,61;"zł";"";
2200000;"POMORSKIE";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2014";7,22;"zł";"";
2200000;"POMORSKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";26,51;"zł";"";
2200000;"POMORSKIE";"kwiecień";"kiełbasa suszona - za 1kg";"cena";"2014";30,71;"zł";"";
2200000;"POMORSKIE";"kwiecień";"kiełbasa wędzona - za 1kg";"cena";"2014";15,88;"zł";"";
2200000;"POMORSKIE";"kwiecień";"filety z morszczuka mrożone - za 1kg";"cena";"2014";20,45;"zł";"";
2200000;"POMORSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2014";15,13;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2014";2,71;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,43;"zł";"";
2200000;"POMORSKIE";"kwiecień";"ser twarogowy półtłusty - za 1kg";"cena";"2014";13,44;"zł";"";
2200000;"POMORSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2014";22,52;"zł";"";
2200000;"POMORSKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 ml";"cena";"2014";0,00;"zł";"";
2200000;"POMORSKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2014";1,81;"zł";"";
2200000;"POMORSKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2014";0,53;"zł";"";
2200000;"POMORSKIE";"kwiecień";"masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g";"cena";"2014";4,71;"zł";"";
2200000;"POMORSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2014";3,96;"zł";"";
2200000;"POMORSKIE";"kwiecień";"olej rzepakowy produkcji krajowej - za 1l";"cena";"2014";6,69;"zł";"";
2200000;"POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2014";3,11;"zł";"";
2200000;"POMORSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2014";4,89;"zł";"";
2200000;"POMORSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2014";5,82;"zł";"";
2200000;"POMORSKIE";"kwiecień";"marchew - za 1 kg";"cena";"2014";1,89;"zł";"";
